  // the state of the read buffer, providing enough data when
  // before there was *not* enough.
  //
  // So, the steps are:
  // 1. Figure out what the state of things will be after we do
  // a read from the buffer.
  //
  // 2. If that resulting state will trigger a _read, then call _read.
  // Note that this may be asynchronous, or synchronous.  Yes, it is
  // deeply ugly to write APIs this way, but that still doesn't mean
  // that the Readable class should behave improperly, as streams are
  // designed to be sync/async agnostic.
  // Take note if the _read call is sync or async (ie, if the read call
  // has returned yet), so that we know whether or not it's safe to emit
  // 'readable' etc.
  //
  // 3. Actually pull the requested chunks out of the buffer and return.

  // if we need a readable event, then we need to do some reading.
  var doRead = state.needReadable;
  debug('need readable', doRead);

  // if we currently have less than the highWaterMark, then also read some
  if (state.length === 0 || state.length - n < state.highWaterMark) {
    doRead = true;
    debug('length less than watermark', doRead);
  }

  // however, if we've ended, then there's no point, and if we're already
  // reading, then it's unnecessary.
  if (state.ended || state.reading) {
    doRead = false;
    debug('reading or ended', doRead);
  } else if (doRead) {
    debug('do read');
    state.reading = true;
    state.sync = true;
    // if the length is currently zero, then we *need* a readable event.
    if (state.length === 0)
      state.needReadable = true;
    // call internal read method
    this._read(state.highWaterMark);
    state.sync = false;
    // If _read pushed data synchronously, then `reading` will be false,
    // and we need to re-evaluate how much data we can return to the user.
    if (!state.reading)
      n = howMuchToRead(nOrig, state);
  }

  var ret;
  if (n > 0)
    ret = fromList(n, state);
  else
    ret = null;

  if (ret === null) {
    state.needReadable = true;
    n = 0;
  } else {
    state.length -= n;
  }

  if (state.length === 0) {
    // If we have nothing in the buffer, then we want to know
    // as soon as we *do* get something into the buffer.
    if (!state.ended)
      state.needReadable = true;

    // If we tried to read() past the EOF, then emit end on the next tick.
    if (nOrig !== n && state.ended)
      endReadable(this);
  }

  if (ret !== null)
    this.emit('data', ret);

  return ret;
}, outgoing=null, maxHeaderPairs=2000, onIncoming=function () { [native code] }, on=function socketOnWrap(ev, fn) {
  var res = net.Socket.prototype.on.call(this, ev, fn);
  if (!this.parser) {
    this.on = net.Socket.prototype.on;
    return res;
  }

  if (ev === 'data' || ev === 'readable')
    unconsume(this.parser, this);

  return res;
}, _paused=false, read=function (n) {
  debug('read', n);
  n = parseInt(n, 10);
  var state = this._readableState;
  var nOrig = n;

  if (n !== 0)
    state.emittedReadable = false;

  // if we're doing read(0) to trigger a readable event, but we
  // already have a bunch of data in the buffer, then just trigger
  // the 'readable' event and move on.
  if (n === 0 &&
      state.needReadable &&
      (state.length >= state.highWaterMark || state.ended)) {
    debug('read: emitReadable', state.length, state.ended);
    if (state.length === 0 && state.ended)
      endReadable(this);
    else
      emitReadable(this);
    return null;
  }

  n = howMuchToRead(n, state);

  // if we've ended, and we're now clear, then finish it up.
  if (n === 0 && state.ended) {
    if (state.length === 0)
      endReadable(this);
    return null;
  }

  // All the actual chunk generation logic needs to be
  // *below* the call to _read.  The reason is that in certain
  // synthetic stream cases, such as passthrough streams, _read
  // may be a completely synchronous operation which may change
  // the state of the read buffer, providing enough data when
  // before there was *not* enough.
  //
  // So, the steps are:
  // 1. Figure out what the state of things will be after we do
  // a read from the buffer.
  //
  // 2. If that resulting state will trigger a _read, then call _read.
  // Note that this may be asynchronous, or synchronous.  Yes, it is
  // deeply ugly to write APIs this way, but that still doesn't mean
  // that the Readable class should behave improperly, as streams are
  // designed to be sync/async agnostic.
  // Take note if the _read call is sync or async (ie, if the read call
  // has returned yet), so that we know whether or not it's safe to emit
  // 'readable' etc.
  //
  // 3. Actually pull the requested chunks out of the buffer and return.

  // if we need a readable event, then we need to do some reading.
  var doRead = state.needReadable;
  debug('need readable', doRead);

  // if we currently have less than the highWaterMark, then also read some
  if (state.length === 0 || state.length - n < state.highWaterMark) {
    doRead = true;
    debug('length less than watermark', doRead);
  }

  // however, if we've ended, then there's no point, and if we're already
  // reading, then it's unnecessary.
  if (state.ended || state.reading) {
    doRead = false;
    debug('reading or ended', doRead);
  } else if (doRead) {
    debug('do read');
    state.reading = true;
    state.sync = true;
    // if the length is currently zero, then we *need* a readable event.
    if (state.length === 0)
      state.needReadable = true;
    // call internal read method
    this._read(state.highWaterMark);
    state.sync = false;
    // If _read pushed data synchronously, then `reading` will be false,
    // and we need to re-evaluate how much data we can return to the user.
    if (!state.reading)
      n = howMuchToRead(nOrig, state);
  }

  var ret;
  if (n > 0)
    ret = fromList(n, state);
  else
    ret = null;

  if (ret === null) {
    state.needReadable = true;
    n = 0;
  } else {
    state.length -= n;
  }

  if (state.length === 0) {
    // If we have nothing in the buffer, then we want to know
    // as soon as we *do* get something into the buffer.
    if (!state.ended)
      state.needReadable = true;

    // If we tried to read() past the EOF, then emit end on the next tick.
    if (nOrig !== n && state.ended)
      endReadable(this);
  }

  if (ret !== null)
    this.emit('data', ret);

  return ret;
}, _consuming=true, _httpMessage=null
2018-04-19T19:54:28.790Z - info: User function triggered, starting execution
2018-04-19T19:54:28.823Z - info: User function triggered, starting execution
2018-04-19T19:54:29.951Z - info: Execution took 1160 ms, user function completed successfully
2018-04-19T19:54:29.966Z - info: Execution took 1143 ms, user function completed successfully
2018-04-19T19:54:30.572Z - info: User function triggered, starting execution
2018-04-19T19:54:30.575Z - info: TypeError: Cannot read property 'Location' of undefined
    at getMetadata (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\index.js:329:68)
    at auth.then (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\index.js:100:20)
    at <anonymous>
    at process._tickCallback (internal/process/next_tick.js:188:7)
2018-04-19T19:54:30.576Z - info: Execution took 4 ms, user function completed successfully
2018-04-19T19:54:52.424Z - info: User function triggered, starting execution
2018-04-19T19:54:52.429Z - info: Execution took 4 ms, user function completed successfully
2018-04-19T19:54:52.666Z - info: User function triggered, starting execution
2018-04-19T19:54:52.671Z - info: Execution took 2 ms, user function completed successfully
2018-04-19T19:54:52.712Z - info: User function triggered, starting execution
Execution took 2 ms, user function completed successfully
2018-04-19T19:54:52.715Z - info: User function triggered, starting execution
2018-04-19T19:54:52.718Z - info: Execution took 1 ms, user function completed successfully
2018-04-19T19:55:00.935Z - info: User function triggered, starting execution
2018-04-19T19:55:00.938Z - info: Execution took 2 ms, user function completed successfully
2018-04-19T19:55:26.548Z - info: Worker for expressapp closed due to file changes.
2018-04-19T19:57:01.343Z - info: User function triggered, starting execution
2018-04-19T19:57:01.453Z - info: Execution took 109 ms, user function completed successfully
2018-04-19T19:57:01.714Z - info: User function triggered, starting execution
2018-04-19T19:57:01.719Z - info: Execution took 3 ms, user function completed successfully
2018-04-19T19:57:01.802Z - info: User function triggered, starting execution
2018-04-19T19:57:01.813Z - info: Execution took 2 ms, user function completed successfully
User function triggered, starting execution
Execution took 1 ms, user function completed successfully
2018-04-19T19:58:03.456Z - info: User function triggered, starting execution
2018-04-19T19:58:03.460Z - info: TypeError: Cannot read property 'indexOf' of undefined
    at auth.then (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\index.js:214:58)
    at <anonymous>
    at process._tickCallback (internal/process/next_tick.js:188:7)
2018-04-19T19:58:03.462Z - info: Execution took 5 ms, user function completed successfully
2018-04-19T20:00:01.951Z - info: Worker for expressapp closed due to file changes.
2018-04-19T20:00:50.988Z - info: User function triggered, starting execution
2018-04-19T20:00:51.126Z - info: Execution took 136 ms, user function completed successfully
2018-04-19T20:00:51.388Z - info: User function triggered, starting execution
2018-04-19T20:00:51.395Z - info: Execution took 5 ms, user function completed successfully
2018-04-19T20:00:51.460Z - info: User function triggered, starting execution
2018-04-19T20:00:51.464Z - info: Execution took 3 ms, user function completed successfully
User function triggered, starting execution
2018-04-19T20:00:51.469Z - info: Execution took 2 ms, user function completed successfully
2018-04-19T20:01:03.882Z - info: User function triggered, starting execution
2018-04-19T20:01:03.886Z - info: { KdoyjCgBEPh7ihjsErSi: 
   { Comments: [ 'Be0gLz3V6ebqZwdrKn1B' ],
     Content: 'p$$$Hier könnte ihre Werbung stehen§§§h$$$Zwischenüberschrift!§§§h$$$Hier gegebenenfalls auch.§§§p$$$Hier nicht.',
     Title: 'Header',
     Visibility: [ 'Administrator' ],
     Intro: 'Some text...',
     Upload: 
      { true: 2018-03-31T22:00:00.000Z,
        release: 2018-03-31T22:00:00.000Z },
     Thumbnail: 'boUDGPxILZp1Y7C4JW8h' },
  anything: 
   { Comments: [ 'Be0gLz3V6ebqZwdrKn1B', 'lfdy7cFIab34z7TdyCue' ],
     Content: 'p$$$Hier könnte ihre Werbung stehen§§§h$$$Zwischenüberschrift!§§§p$$$Hier gegebenenfalls auch.§§§p$$$Hier nicht.§§§yt$$$lRkTgVynmbM§§§vid$$$/media/video.mov§§§gal$$$["6GH1JCEObDZs6SNWSmvN","8PVXnWx0sbwiwPQKLcus","Esw1k6KA5MEADQbd7SGn","MdhCs33skChb0SCeYInB","YBaOyyiwStXGrAZTFqVQ","boUDGPxILZp1Y7C4JW8h"]§§§img$$$boUDGPxILZp1Y7C4JW8h',
     Title: 'Header',
     Visibility: [ 'Administrator' ],
     Intro: 'Some text...',
     Upload: 
      { true: 2018-04-07T08:00:00.000Z,
        release: 2018-04-07T09:00:00.000Z },
     Thumbnail: 'boUDGPxILZp1Y7C4JW8h' },
  'blogentry.html': { test: 'nothing there' } }
2018-04-19T20:01:03.963Z - info: TypeError: Cannot read property 'indexOf' of undefined
    at auth.then (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\index.js:215:58)
    at <anonymous>
    at process._tickCallback (internal/process/next_tick.js:188:7)
Execution took 7 ms, user function completed successfully
2018-04-19T20:02:00.192Z - info: Worker for expressapp closed due to file changes.
2018-04-19T20:02:31.583Z - info: User function triggered, starting execution
2018-04-19T20:02:31.695Z - info: Execution took 111 ms, user function completed successfully
2018-04-19T20:02:31.914Z - info: User function triggered, starting execution
2018-04-19T20:02:31.922Z - info: Execution took 6 ms, user function completed successfully
2018-04-19T20:02:31.992Z - info: User function triggered, starting execution
2018-04-19T20:02:31.994Z - info: Execution took 2 ms, user function completed successfully
User function triggered, starting execution
2018-04-19T20:02:31.996Z - info: Execution took 1 ms, user function completed successfully
2018-04-19T20:02:43.766Z - info: User function triggered, starting execution
2018-04-19T20:02:43.768Z - info: lfdy7cFIab34z7TdyCue blog anything
2018-04-19T20:02:43.770Z - info: { KdoyjCgBEPh7ihjsErSi: 
   { Content: 'p$$$Hier könnte ihre Werbung stehen§§§h$$$Zwischenüberschrift!§§§h$$$Hier gegebenenfalls auch.§§§p$$$Hier nicht.',
     Title: 'Header',
     Intro: 'Some text...',
     Visibility: [ 'Administrator' ],
     Upload: 
      { true: 2018-03-31T22:00:00.000Z,
        release: 2018-03-31T22:00:00.000Z },
     Thumbnail: 'boUDGPxILZp1Y7C4JW8h',
     Comments: [ 'Be0gLz3V6ebqZwdrKn1B' ] },
  anything: 
   { Visibility: [ 'Administrator' ],
     Intro: 'Some text...',
     Upload: 
      { true: 2018-04-07T08:00:00.000Z,
        release: 2018-04-07T09:00:00.000Z },
     Thumbnail: 'boUDGPxILZp1Y7C4JW8h',
     Comments: [ 'Be0gLz3V6ebqZwdrKn1B', 'lfdy7cFIab34z7TdyCue' ],
     Content: 'p$$$Hier könnte ihre Werbung stehen§§§h$$$Zwischenüberschrift!§§§p$$$Hier gegebenenfalls auch.§§§p$$$Hier nicht.§§§yt$$$lRkTgVynmbM§§§vid$$$/media/video.mov§§§gal$$$["6GH1JCEObDZs6SNWSmvN","8PVXnWx0sbwiwPQKLcus","Esw1k6KA5MEADQbd7SGn","MdhCs33skChb0SCeYInB","YBaOyyiwStXGrAZTFqVQ","boUDGPxILZp1Y7C4JW8h"]§§§img$$$boUDGPxILZp1Y7C4JW8h',
     Title: 'Header' },
  'blogentry.html': { test: 'nothing there' } }
2018-04-19T20:02:43.772Z - info: TypeError: Cannot read property 'indexOf' of undefined
    at auth.then (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\index.js:216:58)
    at <anonymous>
    at process._tickCallback (internal/process/next_tick.js:188:7)
Execution took 5 ms, user function completed successfully
2018-04-19T20:03:59.764Z - info: User function triggered, starting execution
2018-04-19T20:03:59.776Z - info: Execution took 4 ms, user function completed successfully
2018-04-19T20:04:00.028Z - info: User function triggered, starting execution
2018-04-19T20:04:00.031Z - info: Execution took 2 ms, user function completed successfully
2018-04-19T20:04:00.091Z - info: User function triggered, starting execution
2018-04-19T20:04:00.096Z - info: Execution took 2 ms, user function completed successfully
2018-04-19T20:04:00.121Z - info: User function triggered, starting execution
2018-04-19T20:04:00.126Z - info: Execution took 2 ms, user function completed successfully
2018-04-19T20:04:46.366Z - info: Worker for expressapp closed due to file changes.
2018-04-19T20:05:22.685Z - info: User function triggered, starting execution
2018-04-19T20:05:22.810Z - info: Execution took 120 ms, user function completed successfully
2018-04-19T20:05:23.063Z - info: User function triggered, starting execution
2018-04-19T20:05:23.068Z - info: Execution took 4 ms, user function completed successfully
2018-04-19T20:05:23.125Z - info: User function triggered, starting execution
2018-04-19T20:05:23.127Z - info: Execution took 1 ms, user function completed successfully
2018-04-19T20:05:23.131Z - info: User function triggered, starting execution
Execution took 1 ms, user function completed successfully
2018-04-19T20:05:27.226Z - info: User function triggered, starting execution
2018-04-19T20:05:27.228Z - info: lfdy7cFIab34z7TdyCue blog anything
2018-04-19T20:05:27.231Z - info: { KdoyjCgBEPh7ihjsErSi: 
   { Comments: [ 'Be0gLz3V6ebqZwdrKn1B' ],
     Content: 'p$$$Hier könnte ihre Werbung stehen§§§h$$$Zwischenüberschrift!§§§h$$$Hier gegebenenfalls auch.§§§p$$$Hier nicht.',
     Title: 'Header',
     Intro: 'Some text...',
     Visibility: [ 'Administrator' ],
     Upload: 
      { true: 2018-03-31T22:00:00.000Z,
        release: 2018-03-31T22:00:00.000Z },
     Thumbnail: 'boUDGPxILZp1Y7C4JW8h' },
  anything: 
   { Comments: [ 'Be0gLz3V6ebqZwdrKn1B', 'lfdy7cFIab34z7TdyCue' ],
     Content: 'p$$$Hier könnte ihre Werbung stehen§§§h$$$Zwischenüberschrift!§§§p$$$Hier gegebenenfalls auch.§§§p$$$Hier nicht.§§§yt$$$lRkTgVynmbM§§§vid$$$/media/video.mov§§§gal$$$["6GH1JCEObDZs6SNWSmvN","8PVXnWx0sbwiwPQKLcus","Esw1k6KA5MEADQbd7SGn","MdhCs33skChb0SCeYInB","YBaOyyiwStXGrAZTFqVQ","boUDGPxILZp1Y7C4JW8h"]§§§img$$$boUDGPxILZp1Y7C4JW8h',
     Title: 'Header',
     Visibility: [ 'Administrator' ],
     Intro: 'Some text...',
     Upload: 
      { true: 2018-04-07T08:00:00.000Z,
        release: 2018-04-07T09:00:00.000Z },
     Thumbnail: 'boUDGPxILZp1Y7C4JW8h' },
  'blogentry.html': { test: 'nothing there' } }
2018-04-19T20:05:27.236Z - info: Execution took 9 ms, user function completed successfully
2018-04-19T20:06:12.125Z - info: User function triggered, starting execution
2018-04-19T20:06:12.128Z - info: Execution took 2 ms, user function completed successfully
2018-04-19T20:06:12.356Z - info: User function triggered, starting execution
2018-04-19T20:06:12.359Z - info: Execution took 1 ms, user function completed successfully
2018-04-19T20:06:12.421Z - info: User function triggered, starting execution
2018-04-19T20:06:12.425Z - info: Execution took 2 ms, user function completed successfully
2018-04-19T20:06:12.427Z - info: User function triggered, starting execution
Execution took 1 ms, user function completed successfully
2018-04-20T16:42:03.846Z - error: internal/process.js:60
    // En©7ÐÚ
                  ^

SyntaxError: Unexpected identifier
    at getNanoSeconds (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\performance-now\lib\performance-now.js:16:12)
    at Object.<anonymous> (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\performance-now\lib\performance-now.js:19:22)
    at Object.<anonymous> (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\performance-now\lib\performance-now.js:34:4)
    at Module._compile (module.js:643:30)
    at Object.Module._extensions..js (module.js:654:10)
    at Module.load (module.js:556:32)
    at tryModuleLoad (module.js:499:12)
    at Function.Module._load (module.js:491:3)
    at Module.require (module.js:587:17)
    at require (internal/module.js:11:18)
2018-04-20T16:42:04.021Z - error: Function worker crashed with exit code: 1
2018-04-20T16:42:04.027Z - error:  code=500, status=INTERNAL, message=Function worker crashed with exit code: 1
undefinedinternal/process.js:60
    // En©7ÐÚ
                  ^

SyntaxError: Unexpected identifier
    at getNanoSeconds (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\performance-now\lib\performance-now.js:16:12)
    at Object.<anonymous> (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\performance-now\lib\performance-now.js:19:22)
    at Object.<anonymous> (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\performance-now\lib\performance-now.js:34:4)
    at Module._compile (module.js:643:30)
    at Object.Module._extensions..js (module.js:654:10)
    at Module.load (module.js:556:32)
    at tryModuleLoad (module.js:499:12)
    at Function.Module._load (module.js:491:3)
    at Module.require (module.js:587:17)
    at require (internal/module.js:11:18), errors=[Function worker crashed with exit code: 1
undefinedinternal/process.js:60
    // En©7ÐÚ
                  ^

SyntaxError: Unexpected identifier
    at getNanoSeconds (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\performance-now\lib\performance-now.js:16:12)
    at Object.<anonymous> (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\performance-now\lib\performance-now.js:19:22)
    at Object.<anonymous> (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\performance-now\lib\performance-now.js:34:4)
    at Module._compile (module.js:643:30)
    at Object.Module._extensions..js (module.js:654:10)
    at Module.load (module.js:556:32)
    at tryModuleLoad (module.js:499:12)
    at Function.Module._load (module.js:491:3)
    at Module.require (module.js:587:17)
    at require (internal/module.js:11:18)]
2018-04-20T16:44:56.236Z - info: User function triggered, starting execution
2018-04-20T16:44:56.337Z - info: Execution took 103 ms, user function completed successfully
2018-04-20T16:44:56.550Z - info: User function triggered, starting execution
2018-04-20T16:44:56.554Z - info: Execution took 3 ms, user function completed successfully
2018-04-20T16:45:06.830Z - info: User function triggered, starting execution
2018-04-20T16:45:06.832Z - info: Execution took 1 ms, user function completed successfully
2018-04-20T16:45:07.032Z - info: User function triggered, starting execution
2018-04-20T16:45:07.034Z - info: Execution took 2 ms, user function completed successfully
2018-04-20T16:45:07.086Z - info: User function triggered, starting execution
2018-04-20T16:45:07.099Z - info: Execution took 1 ms, user function completed successfully
User function triggered, starting execution
Execution took 2 ms, user function completed successfully
2018-04-20T17:12:08.136Z - info: User function triggered, starting execution
2018-04-20T17:12:08.224Z - info: Execution took 88 ms, user function completed successfully
2018-04-20T17:12:08.430Z - info: User function triggered, starting execution
2018-04-20T17:12:08.439Z - info: Execution took 5 ms, user function completed successfully
2018-04-20T17:12:08.525Z - info: User function triggered, starting execution
2018-04-20T17:12:08.527Z - info: Execution took 1 ms, user function completed successfully
2018-04-20T17:12:08.532Z - info: User function triggered, starting execution
Execution took 3 ms, user function completed successfully
2018-04-20T17:12:51.876Z - info: User function triggered, starting execution
2018-04-20T17:12:51.879Z - info: Execution took 1 ms, user function completed successfully
2018-04-20T17:12:52.076Z - info: User function triggered, starting execution
2018-04-20T17:12:52.086Z - info: Execution took 1 ms, user function completed successfully
2018-04-20T17:12:52.147Z - info: User function triggered, starting execution
2018-04-20T17:12:52.166Z - info: Execution took 2 ms, user function completed successfully
User function triggered, starting execution
2018-04-20T17:12:52.168Z - info: Execution took 2 ms, user function completed successfully
2018-04-20T17:13:18.481Z - info: User function triggered, starting execution
2018-04-20T17:13:18.923Z - error: (node:14200) UnhandledPromiseRejectionWarning: Unhandled promise rejection (rejection id: 1): Error: Invalid login: 534-5.7.14 <https://accounts.google.com/signin/continue?sarp=1&scc=1&plt=AKgnsbuN
534-5.7.14 Bb9qYB04ThTwDY4e78c4mv9Py2lfPfHecU0TiFWNkV2-7QP5AGSnzXLarML2SDRrDlfdR6
534-5.7.14 xr74BUZ-nc-ME3S-XyQBZ6XKkbnTeyhJ8J7iQOre-5ff33sU-qJnPRdVxvE9p_6QajwEpu
534-5.7.14 TWN788bLLQYEcVB0n69EjJKMrl0m1qTVaqQq8IYbK68ZvXEhb6in0wsTC80QUR95-EvxF_
534-5.7.14 Psuh1Pl2Hh1Yl9Niu3RFSm49IfwgA> Please log in via your web browser and
534-5.7.14 then try again.
534-5.7.14  Learn more at
534 5.7.14  https://support.google.com/mail/answer/78754 l53-v6sm7365523wrc.80 - gsmtp
2018-04-20T17:13:18.926Z - error: (node:14200) [DEP0018] DeprecationWarning: Unhandled promise rejections are deprecated. In the future, promise rejections that are not handled will terminate the Node.js process with a non-zero exit code.
2018-04-20T17:14:18.481Z - info: Execution took 60002 ms, finished with status: 'timeout'
2018-04-20T17:14:18.496Z - error: SUPERVISOR clientError { Error: read ECONNRESET
    at _errnoException (util.js:1022:11)
    at TCP.onread (net.js:615:25) code: 'ECONNRESET', errno: 'ECONNRESET', syscall: 'read' } connecting=false, _hadError=false, _handle=null, _parent=null, _host=null, objectMode=false, highWaterMark=16384, head=null, tail=null, length=0, length=0, pipes=null, pipesCount=0, flowing=true, ended=false, endEmitted=false, reading=true, sync=false, needReadable=true, emittedReadable=false, readableListening=false, resumeScheduled=false, destroyed=true, defaultEncoding=utf8, awaitDrain=0, readingMore=false, decoder=null, encoding=null, readable=false, domain=null, end=[function () { [native code] }, function () { [native code] }], finish=function onSocketFinish() {
  // If still connecting - defer handling 'finish' until 'connect' will happen
  if (this.connecting) {
    debug('osF: not yet connected');
    return this.once('connect', onSocketFinish);
  }

  debug('onSocketFinish');
  if (!this.readable || this._readableState.ended) {
    debug('oSF: ended, destroy', this._readableState);
    return this.destroy();
  }

  debug('oSF: not ended, call shutdown()');

  // otherwise, just shutdown, or destroy() if not possible
  if (!this._handle || !this._handle.shutdown)
    return this.destroy();

  var req = new ShutdownWrap();
  req.oncomplete = afterShutdown;
  req.handle = this._handle;
  // node::ShutdownWrap isn't instantiated and attached to the JS instance of
  // ShutdownWrap above until shutdown() is called. So don't set the init
  // trigger id until now.
  setInitTriggerId(this[async_id_symbol]);
  var err = this._handle.shutdown(req);

  if (err)
    return this.destroy(errnoException(err, 'shutdown'));
}, _socketEnd=function onSocketEnd() {
  // XXX Should not have to do as much in this function.
  // ended should already be true, since this is called *after*
  // the EOF errno and onread has eof'ed
  debug('onSocketEnd', this._readableState);
  this._readableState.ended = true;
  if (this._readableState.endEmitted) {
    this.readable = false;
    maybeDestroy(this);
  } else {
    this.once('end', function end() {
      this.readable = false;
      maybeDestroy(this);
    });
    this.read(0);
  }

  if (!this.allowHalfOpen) {
    this.write = writeAfterFIN;
    this.destroySoon();
  }
}, drain=[function ondrain() {
  if (this._httpMessage) this._httpMessage.emit('drain');
}, function () { [native code] }], timeout=function socketOnTimeout() {
  var req = this.parser && this.parser.incoming;
  var reqTimeout = req && !req.complete && req.emit('timeout', this);
  var res = this._httpMessage;
  var resTimeout = res && res.emit('timeout', this);
  var serverTimeout = this.server.emit('timeout', this);

  if (!reqTimeout && !resTimeout && !serverTimeout)
    this.destroy();
}, data=function () { [native code] }, close=function () { [native code] }, resume=function onSocketResume() {
  // It may seem that the socket is resumed, but this is an enemy's trick to
  // deceive us! `resume` is emitted asynchronously, and may be called from
  // `incoming.readStart()`. Stop the socket again here, just to preserve the
  // state.
  //
  // We don't care about stream semantics for the consumed socket anyway.
  if (this._paused) {
    this.pause();
    return;
  }

  if (this._handle && !this._handle.reading) {
    this._handle.reading = true;
    this._handle.readStart();
  }
}, pause=function onSocketPause() {
  if (this._handle && this._handle.reading) {
    this._handle.reading = false;
    this._handle.readStop();
  }
}, error=() => {}, _eventsCount=10, _maxListeners=undefined, objectMode=false, highWaterMark=16384, finalCalled=false, needDrain=false, ending=false, ended=false, finished=false, destroyed=true, decodeStrings=false, defaultEncoding=utf8, length=0, writing=false, corked=0, sync=false, bufferProcessing=false, onwrite=function () { [native code] }, writecb=null, writelen=0, bufferedRequest=null, lastBufferedRequest=null, pendingcb=0, prefinished=false, errorEmitted=true, bufferedRequestCount=0, next=null, entry=null, finish=function () { [native code] }, entry=null, finish=function () { [native code] }, writable=false, allowHalfOpen=true, _bytesDispatched=322, _sockname=null, _pendingData=null, _pendingEncoding=, domain=null, request=function (req, res, next) {
    app.handle(req, res, next);
  }, connection=function connectionListener(socket) {
  debug('SERVER new http connection');

  httpSocketSetup(socket);

  // Ensure that the server property of the socket is correctly set.
  // See https://github.com/nodejs/node/issues/13435
  if (socket.server === null)
    socket.server = this;

  // If the user has added a listener to the server,
  // request, or response, then it's their responsibility.
  // otherwise, destroy on timeout by default
  if (this.timeout)
    socket.setTimeout(this.timeout);
  socket.on('timeout', socketOnTimeout);

  var parser = parsers.alloc();
  parser.reinitialize(HTTPParser.REQUEST);
  parser.socket = socket;
  socket.parser = parser;
  parser.incoming = null;

  // Propagate headers limit from server instance to parser
  if (typeof this.maxHeadersCount === 'number') {
    parser.maxHeaderPairs = this.maxHeadersCount << 1;
  } else {
    // Set default value because parser may be reused from FreeList
    parser.maxHeaderPairs = 2000;
  }

  var state = {
    onData: null,
    onEnd: null,
    onClose: null,
    onDrain: null,
    outgoing: [],
    incoming: [],
    // `outgoingData` is an approximate amount of bytes queued through all
    // inactive responses. If more data than the high watermark is queued - we
    // need to pause TCP socket/HTTP parser, and wait until the data will be
    // sent to the client.
    outgoingData: 0,
    keepAliveTimeoutSet: false
  };
  state.onData = socketOnData.bind(undefined, this, socket, parser, state);
  state.onEnd = socketOnEnd.bind(undefined, this, socket, parser, state);
  state.onClose = socketOnClose.bind(undefined, socket, state);
  state.onDrain = socketOnDrain.bind(undefined, socket, state);
  socket.on('data', state.onData);
  socket.on('error', socketOnError);
  socket.on('end', state.onEnd);
  socket.on('close', state.onClose);
  socket.on('drain', state.onDrain);
  parser.onIncoming = parserOnIncoming.bind(undefined, this, socket, state);

  // We are consuming socket, so it won't get any actual data
  socket.on('resume', onSocketResume);
  socket.on('pause', onSocketPause);

  // Override on to unconsume on `data`, `readable` listeners
  socket.on = socketOnWrap;

  // We only consume the socket if it has never been consumed before.
  var external = socket._handle._externalStream;
  if (!socket._handle._consumed && external) {
    parser._consumed = true;
    socket._handle._consumed = true;
    parser.consume(external);
  }
  parser[kOnExecute] =
    onParserExecute.bind(undefined, this, socket, parser, state);

  socket._paused = false;
}, listening=() => {
        logger.debug(`Supervisor listening at ${this._server.address().address}:${this._server.address().port}.`);
      }, error=[(err) => {
        logger.error('SUPERVISOR error', err);
      }, (err) => {
        if (err.code === 'EADDRINUSE') {
          logger.error(`${name} (${this.config[name]}) is already in use`);
        } else {
          logger.error(err);
        }
      }], clientError=(err, socket) => {
        logger.error('SUPERVISOR clientError', err, socket);
      }, _eventsCount=5, _maxListeners=undefined, _connections=0, reading=false, $ref=$["server"], onread=null, onconnection=function onconnection(err, clientHandle) {
  var handle = this;
  var self = handle.owner;

  debug('onconnection');

  if (err) {
    self.emit('error', errnoException(err, 'accept'));
    return;
  }

  if (self.maxConnections && self._connections >= self.maxConnections) {
    clientHandle.close();
    return;
  }

  var socket = new Socket({
    handle: clientHandle,
    allowHalfOpen: self.allowHalfOpen,
    pauseOnCreate: self.pauseOnConnect
  });
  socket.readable = socket.writable = true;


  self._connections++;
  socket.server = self;
  socket._server = self;

  DTRACE_NET_SERVER_CONNECTION(socket);
  ;
